dataset1,dataset2,Selectivity,Class, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev
dataset-1758_e4_r113.wkt.bz2,dataset-0444_e4_r113.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r114.wkt.bz2,dataset-0444_e4_r114.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r115.wkt.bz2,dataset-0444_e4_r115.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r116.wkt.bz2,dataset-0444_e4_r116.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r117.wkt.bz2,dataset-0444_e4_r117.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r118.wkt.bz2,dataset-0444_e4_r118.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r119.wkt.bz2,dataset-0444_e4_r119.wkt.bz2,0.054659094,10,9915,366663,1,18,198711150,0,0,0,0,0,2.87881E+11,524.306,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4.wkt.bz2,dataset-1164_e4.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r120.wkt.bz2,dataset-1164_e4_r120.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r121.wkt.bz2,dataset-1164_e4_r121.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r122.wkt.bz2,dataset-1164_e4_r122.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r123.wkt.bz2,dataset-1164_e4_r123.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r124.wkt.bz2,dataset-1164_e4_r124.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r125.wkt.bz2,dataset-1164_e4_r125.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r126.wkt.bz2,dataset-1164_e4_r126.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r127.wkt.bz2,dataset-1164_e4_r127.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r128.wkt.bz2,dataset-1164_e4_r128.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r129.wkt.bz2,dataset-1164_e4_r129.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r130.wkt.bz2,dataset-1164_e4_r130.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r131.wkt.bz2,dataset-1164_e4_r131.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r132.wkt.bz2,dataset-1164_e4_r132.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r133.wkt.bz2,dataset-1164_e4_r133.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r134.wkt.bz2,dataset-1164_e4_r134.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r135.wkt.bz2,dataset-1164_e4_r135.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r136.wkt.bz2,dataset-1164_e4_r136.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r137.wkt.bz2,dataset-1164_e4_r137.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r138.wkt.bz2,dataset-1164_e4_r138.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r139.wkt.bz2,dataset-1164_e4_r139.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r140.wkt.bz2,dataset-1164_e4_r140.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r141.wkt.bz2,dataset-1164_e4_r141.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r142.wkt.bz2,dataset-1164_e4_r142.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r143.wkt.bz2,dataset-1164_e4_r143.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r144.wkt.bz2,dataset-1164_e4_r144.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r145.wkt.bz2,dataset-1164_e4_r145.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r146.wkt.bz2,dataset-1164_e4_r146.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r147.wkt.bz2,dataset-1164_e4_r147.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r148.wkt.bz2,dataset-1164_e4_r148.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r149.wkt.bz2,dataset-1164_e4_r149.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r150.wkt.bz2,dataset-1164_e4_r150.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r151.wkt.bz2,dataset-1164_e4_r151.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r152.wkt.bz2,dataset-1164_e4_r152.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r153.wkt.bz2,dataset-1164_e4_r153.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r154.wkt.bz2,dataset-1164_e4_r154.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r155.wkt.bz2,dataset-1164_e4_r155.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r156.wkt.bz2,dataset-1164_e4_r156.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r157.wkt.bz2,dataset-1164_e4_r157.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r158.wkt.bz2,dataset-1164_e4_r158.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1828_e4_r159.wkt.bz2,dataset-1164_e4_r159.wkt.bz2,0.054594708,10,197291,461858,9,33,4974693093,0,0,0,0,0,7.70394E+12,15762.013,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4.wkt.bz2,dataset-1953_e4.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r160.wkt.bz2,dataset-1953_e4_r160.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r161.wkt.bz2,dataset-1953_e4_r161.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r162.wkt.bz2,dataset-1953_e4_r162.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r163.wkt.bz2,dataset-1953_e4_r163.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r164.wkt.bz2,dataset-1953_e4_r164.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r165.wkt.bz2,dataset-1953_e4_r165.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r166.wkt.bz2,dataset-1953_e4_r166.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r167.wkt.bz2,dataset-1953_e4_r167.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r168.wkt.bz2,dataset-1953_e4_r168.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r169.wkt.bz2,dataset-1953_e4_r169.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r170.wkt.bz2,dataset-1953_e4_r170.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r171.wkt.bz2,dataset-1953_e4_r171.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r172.wkt.bz2,dataset-1953_e4_r172.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r173.wkt.bz2,dataset-1953_e4_r173.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r174.wkt.bz2,dataset-1953_e4_r174.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r175.wkt.bz2,dataset-1953_e4_r175.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r176.wkt.bz2,dataset-1953_e4_r176.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r177.wkt.bz2,dataset-1953_e4_r177.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r178.wkt.bz2,dataset-1953_e4_r178.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r179.wkt.bz2,dataset-1953_e4_r179.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r180.wkt.bz2,dataset-1953_e4_r180.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r181.wkt.bz2,dataset-1953_e4_r181.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r182.wkt.bz2,dataset-1953_e4_r182.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r183.wkt.bz2,dataset-1953_e4_r183.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r184.wkt.bz2,dataset-1953_e4_r184.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r185.wkt.bz2,dataset-1953_e4_r185.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r186.wkt.bz2,dataset-1953_e4_r186.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r187.wkt.bz2,dataset-1953_e4_r187.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r188.wkt.bz2,dataset-1953_e4_r188.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r189.wkt.bz2,dataset-1953_e4_r189.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r190.wkt.bz2,dataset-1953_e4_r190.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r191.wkt.bz2,dataset-1953_e4_r191.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r192.wkt.bz2,dataset-1953_e4_r192.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r193.wkt.bz2,dataset-1953_e4_r193.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r194.wkt.bz2,dataset-1953_e4_r194.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r195.wkt.bz2,dataset-1953_e4_r195.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r196.wkt.bz2,dataset-1953_e4_r196.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r197.wkt.bz2,dataset-1953_e4_r197.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r198.wkt.bz2,dataset-1953_e4_r198.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0992_e4_r199.wkt.bz2,dataset-1953_e4_r199.wkt.bz2,0.054583848,10,177982,60567,6,6,588404915,0,0,0,0,0,2.51835E+12,3725.592,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4.wkt.bz2,dataset-1758_e4.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r200.wkt.bz2,dataset-1758_e4_r200.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r201.wkt.bz2,dataset-1758_e4_r201.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r202.wkt.bz2,dataset-1758_e4_r202.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r203.wkt.bz2,dataset-1758_e4_r203.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r204.wkt.bz2,dataset-1758_e4_r204.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r205.wkt.bz2,dataset-1758_e4_r205.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r206.wkt.bz2,dataset-1758_e4_r206.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r207.wkt.bz2,dataset-1758_e4_r207.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r208.wkt.bz2,dataset-1758_e4_r208.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r209.wkt.bz2,dataset-1758_e4_r209.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r210.wkt.bz2,dataset-1758_e4_r210.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r211.wkt.bz2,dataset-1758_e4_r211.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r212.wkt.bz2,dataset-1758_e4_r212.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r213.wkt.bz2,dataset-1758_e4_r213.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r214.wkt.bz2,dataset-1758_e4_r214.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r215.wkt.bz2,dataset-1758_e4_r215.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r216.wkt.bz2,dataset-1758_e4_r216.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r217.wkt.bz2,dataset-1758_e4_r217.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r218.wkt.bz2,dataset-1758_e4_r218.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r219.wkt.bz2,dataset-1758_e4_r219.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r220.wkt.bz2,dataset-1758_e4_r220.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r221.wkt.bz2,dataset-1758_e4_r221.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r222.wkt.bz2,dataset-1758_e4_r222.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r223.wkt.bz2,dataset-1758_e4_r223.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r224.wkt.bz2,dataset-1758_e4_r224.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r225.wkt.bz2,dataset-1758_e4_r225.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r226.wkt.bz2,dataset-1758_e4_r226.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r227.wkt.bz2,dataset-1758_e4_r227.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r228.wkt.bz2,dataset-1758_e4_r228.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r229.wkt.bz2,dataset-1758_e4_r229.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r230.wkt.bz2,dataset-1758_e4_r230.wkt.bz2,0.053880072,10,155058,9915,11,1,82835227,0,0,0,0,0,1.0418E+11,187.858,0,0,0,0,0,0,0,0,0,0,0,0,0
